,SPY.Adjusted,AAPL.Adjusted,CSCO.Adjusted,HON.Adjusted,KO.Adjusted,NKE.Adjusted,WBA.Adjusted,AMGN.Adjusted,CVX.Adjusted,IBM.Adjusted,MCD.Adjusted,PG.Adjusted,WMT.Adjusted,AXP.Adjusted,DIS.Adjusted,INTC.Adjusted,MMM.Adjusted,TRV.Adjusted,BA.Adjusted,GS.Adjusted,JNJ.Adjusted,MRK.Adjusted,UNH.Adjusted,CAT.Adjusted,HD.Adjusted,JPM.Adjusted,MSFT.Adjusted,VZ.Adjusted
6/15/2020,302.203674,85.31826,44.225647,144.485611,45.194729,97.230042,40.153961,215.244156,87.39399,116.800674,186.129547,114.626549,116.681091,102.689987,117.080002,58.905975,153.700119,113.27536,190.940002,203.158737,138.484253,72.274742,281.863464,121.300888,237.304779,98.640594,187.560226,54.359535
6/16/2020,308.020386,87.579391,45.327633,146.929321,45.653511,98.422569,40.792709,222.18782,90.076256,120.161156,186.944824,116.041084,118.232491,104.339745,118.440002,59.20002,155.590561,114.557541,197.770004,206.388611,141.631409,75.155197,288.479828,127.679474,245.750443,99.429718,192.156418,55.104977
6/17/2020,306.740906,87.457504,45.025318,146.170578,45.468048,98.591507,40.792709,221.306396,87.690956,119.201027,187.406479,115.84462,117.619827,102.69986,117.650002,59.288227,155.152069,113.245773,192.539993,203.040558,141.200012,74.491226,288.085968,125.834587,246.635345,96.916214,192.821518,54.84359
6/18/2020,306.859009,87.492332,44.693748,146.062195,45.868259,97.836235,40.628181,225.56662,88.074142,119.210625,186.129547,117.170753,116.592148,100.921692,118.370003,58.886372,155.142319,114.458908,192.289993,200.72644,140.601974,74.422874,286.983215,125.206543,245.022888,96.390129,194.886337,55.075932
6/19/2020,305.105347,86.992348,44.196392,143.244019,44.921413,95.182884,42.70895,233.773666,86.819221,117.58799,183.251495,116.817108,118.430122,99.716469,114.349998,58.435509,154.10939,114.961914,187.020004,198.550201,141.013748,76.063263,287.981934,125.078979,242.505905,95.289253,193.724854,54.369213
6/22/2020,307.062653,89.268394,44.040359,142.820313,44.648098,98.889633,41.84761,229.35675,87.738846,116.243805,184.135544,115.667809,120.238434,98.234657,115.919998,58.896172,152.686707,114.636444,188.520004,200.312851,140.582352,74.940384,289.395935,123.44017,244.97374,94.256561,199.105301,53.885155
6/23/2020,308.476257,91.173805,44.342674,142.741486,44.550488,101.284607,41.431458,230.884552,87.595161,114.649979,183.310425,115.648163,119.635666,98.214897,116.589996,58.729549,153.807312,114.596992,187.880005,201.6521,140.062729,75.301666,294.270813,123.891579,246.104401,95.406158,200.435501,53.18811
6/24/2020,300.607452,89.564407,43.640526,136.326691,43.584122,99.456078,39.844265,227.711426,83.954941,111.77916,181.021759,114.36132,118.874794,94.322655,112.07,57.916039,148.330902,111.312645,176.690002,194.995346,137.082245,74.081123,285.944977,119.779854,241.994644,92.220436,196.395218,52.210323
6/25/2020,303.830109,90.753426,44.098873,140.376587,43.857437,100.76786,40.686253,230.257767,85.458923,114.285118,179.51889,115.805328,118.291779,96.663925,111.360001,57.347561,150.718292,113.048515,174.880005,203.936676,136.935181,74.764626,292.906219,122.380356,241.257233,95.435387,198.876968,52.54916
6/26/2020,296.613739,87.964951,45.16185,136.188736,42.529903,93.086044,39.844265,228.034607,82.824562,112.518471,176.552444,113.192368,116.918243,92.287621,109.099998,56.357628,148.623245,109.478149,170.009995,186.300232,135.111618,73.417168,283.670715,120.103683,236.960648,90.203781,194.89624,51.464874
6/29/2020,300.973206,89.992256,45.005821,141.145172,43.301044,95.272324,40.957237,226.781021,83.983673,114.976418,179.558182,115.579407,117.649475,93.374283,111.519997,57.112335,151.595322,111.352104,194.490005,190.514847,136.31752,74.325233,286.518524,122.910255,241.984802,90.603218,196.990829,52.946083
